8 현대차 '배터리 탈부착' 쏘나타급 전기차 만든다,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=030&aid=0002792778&date=20190314&type=1&rankingSeq=8&rankingSectionId=103
"9 [조은정의 '뉴라밸'] 강남 클럽 6개월 잠입한 소설가 ""버닝썬 빙산의 일각""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=079&aid=0003204412&date=20190314&type=1&rankingSeq=9&rankingSectionId=103
10  ‘유리홀딩스 대표에게 음주운전 무마 청탁’ 최종훈 “연예계 은퇴”,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=028&aid=0002446512&date=20190314&type=1&rankingSeq=10&rankingSectionId=103
1 추락 전 '급등락 반복' 보잉 항공기들…MCAS 때문일까?,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=003&aid=0009114482&date=20190314&type=1&rankingSeq=1&rankingSectionId=104
"2 日관방 ""위안부 배상 해결 확인...한국에 합의 이행 강력 요구하겠다""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=003&aid=0009114423&date=20190314&type=1&rankingSeq=2&rankingSectionId=104
"3 뉴욕 5대 갱단 두목, 자택앞에서 총격으로 사망",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=023&aid=0003432860&date=20190314&type=1&rankingSeq=3&rankingSectionId=104
"4 양계장 침입한 야생 여우, 닭 떼 집단 공격에 숨져",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=081&aid=0002983614&date=20190314&type=1&rankingSeq=4&rankingSectionId=104
5 [고봉순] 바다에 빠졌는데 ‘청바지’ 덕분에 목숨 구한 남성,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=056&aid=0010680528&date=20190314&type=2&rankingSeq=5&rankingSectionId=104
"6 ""한국은 흑자의 나라"" 日서 퍼지는 경제보복 무용론",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=025&aid=0002891496&date=20190314&type=1&rankingSeq=6&rankingSectionId=104
"7 ""한국 진출 일본 기업 85% 흑자""…'보복조치' 거론에 日 경제계도 '불안'",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=015&aid=0004107687&date=20190314&type=1&rankingSeq=7&rankingSectionId=104
